	coin	duration	gameid	hero	id	mana	mode	name	opponent	player	result	turn
0	False	498	67018867	Warlock	CS2_189	1.0	ranked	Elven Archer	Shaman	opponent	loss	1
1	False	498	67018867	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	loss	2
2	False	498	67018867	Warlock	GAME_005		ranked	The Coin	Shaman	opponent	loss	2
3	False	498	67018867	Warlock	CS2_124	3.0	ranked	Wolfrider	Shaman	opponent	loss	2
4	False	498	67018867	Warlock	EX1_277	1.0	ranked	Arcane Missiles	Shaman	me	loss	3
5	False	498	67018867	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	loss	3
6	False	498	67018867	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	loss	3
7	False	498	67018867	Warlock	CS2_074	1.0	ranked	Deadly Poison	Shaman	opponent	loss	3
8	False	498	67018867	Warlock	CS2_027	1.0	ranked	Mirror Image	Shaman	me	loss	4
9	False	498	67018867	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	loss	4
10	False	498	67018867	Warlock	CS2_072	0.0	ranked	Backstab	Shaman	opponent	loss	4
11	False	498	67018867	Warlock	NEW1_022	4.0	ranked	Dread Corsair	Shaman	opponent	loss	4
12	False	498	67018867	Warlock	CS2_124	3.0	ranked	Wolfrider	Shaman	opponent	loss	4
13	False	498	67018867	Warlock	tt_010	3.0	ranked	Spellbender	Shaman	me	loss	5
14	False	498	67018867	Warlock	KAR_092	2.0	ranked	Medivh's Valet	Shaman	me	loss	5
15	False	498	67018867	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	loss	5
16	False	498	67018867	Warlock	EX1_522	2.0	ranked	Patient Assassin	Shaman	opponent	loss	5
17	False	498	67018867	Warlock	EX1_095	6.0	ranked	Gadgetzan Auctioneer	Shaman	me	loss	6
18	False	498	67018867	Warlock	CS2_147	4.0	ranked	Gnomish Inventor	Shaman	opponent	loss	6
19	False	498	67018867	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	loss	6
20	False	498	67018867	Warlock	CFM_851	4.0	ranked	Daring Reporter	Shaman	me	loss	7
21	False	498	67018867	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	loss	7
22	False	498	67018867	Warlock	EX1_593	5.0	ranked	Nightblade	Shaman	opponent	loss	7
23	False	498	67018867	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	loss	7
24	False	498	67018867	Warlock	CS2_032	7.0	ranked	Flamestrike	Shaman	me	loss	8
25	False	498	67018867	Warlock	CS2_074	1.0	ranked	Deadly Poison	Shaman	opponent	loss	8
26	False	498	67018867	Warlock	NEW1_004	6.0	ranked	Vanish	Shaman	opponent	loss	8
27	False	498	67018867	Warlock	KAR_097	8.0	ranked	Medivh the Guardian	Shaman	me	loss	9
28	False	498	67018867	Warlock	CS2_141	3.0	ranked	Ironforge Rifleman	Shaman	opponent	loss	9
29	False	498	67018867	Warlock	CFM_690	2.0	ranked	Jade Shuriken	Shaman	opponent	loss	9
30	False	498	67018867	Warlock	CS2_147	4.0	ranked	Gnomish Inventor	Shaman	opponent	loss	9
31	False	498	67018867	Warlock	CS2_029	4.0	ranked	Fireball	Shaman	me	loss	10
32	False	498	67018867	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	loss	10
33	False	498	67018867	Warlock	LOE_002	3.0	ranked	Forgotten Torch	Shaman	me	loss	10
34	False	498	67018867	Warlock	CS2_076	5.0	ranked	Assassinate	Shaman	opponent	loss	10
35	False	498	67018867	Warlock	KAR_094	3.0	ranked	Deadly Fork	Shaman	opponent	loss	10
36	False	498	67018867	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	loss	10
37	False	498	67018867	Warlock	CFM_851	4.0	ranked	Daring Reporter	Shaman	me	loss	11
38	False	498	67018867	Warlock	OG_207	6.0	ranked	Faceless Summoner	Shaman	me	loss	11
39	False	498	67018867	Warlock	KAR_094a	3.0	ranked	Sharp Fork	Shaman	opponent	loss	11
0	True	1290	67017678	Warlock	AT_037	1.0	ranked	Living Roots	Shaman	opponent	win	1
1	True	1290	67017678	Warlock	NEW1_012	1.0	ranked	Mana Wyrm	Shaman	me	win	1
2	True	1290	67017678	Warlock	CS2_017	2.0	ranked	Shapeshift	Shaman	opponent	win	2
3	True	1290	67017678	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	win	2
4	True	1290	67017678	Warlock	CFM_602	1.0	ranked	Jade Idol	Shaman	opponent	win	3
5	True	1290	67017678	Warlock	CS2_017	2.0	ranked	Shapeshift	Shaman	opponent	win	3
6	True	1290	67017678	Warlock	CFM_649	3.0	ranked	Kabal Courier	Shaman	me	win	3
7	True	1290	67017678	Warlock	CS2_017	2.0	ranked	Shapeshift	Shaman	opponent	win	4
8	True	1290	67017678	Warlock	tt_010	3.0	ranked	Spellbender	Shaman	me	win	4
9	True	1290	67017678	Warlock	EX1_165	5.0	ranked	Druid of the Claw	Shaman	opponent	win	5
10	True	1290	67017678	Warlock	KAR_037	5.0	ranked	Avian Watcher	Shaman	me	win	5
11	True	1290	67017678	Warlock	CFM_343	6.0	ranked	Jade Behemoth	Shaman	opponent	win	6
12	True	1290	67017678	Warlock	CS2_028	6.0	ranked	Blizzard	Shaman	me	win	6
13	True	1290	67017678	Warlock	CFM_852	5.0	ranked	Lotus Agents	Shaman	opponent	win	7
14	True	1290	67017678	Warlock	CS2_017	2.0	ranked	Shapeshift	Shaman	opponent	win	7
15	True	1290	67017678	Warlock	KAR_009	1.0	ranked	Babbling Book	Shaman	me	win	7
16	True	1290	67017678	Warlock	CFM_621	4.0	ranked	Kazakus	Shaman	me	win	7
17	True	1290	67017678	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	win	7
18	True	1290	67017678	Warlock	CS2_012	4.0	ranked	Swipe	Shaman	opponent	win	8
19	True	1290	67017678	Warlock	CFM_713	3.0	ranked	Jade Blossom	Shaman	opponent	win	8
20	True	1290	67017678	Warlock	KAR_097	8.0	ranked	Medivh the Guardian	Shaman	me	win	8
21	True	1290	67017678	Warlock	LOE_092	9.0	ranked	Arch-Thief Rafaam	Shaman	opponent	win	9
22	True	1290	67017678	Warlock	CS2_032	7.0	ranked	Flamestrike	Shaman	me	win	9
23	True	1290	67017678	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	win	9
24	True	1290	67017678	Warlock	LOEA16_4	10.0	ranked	Timepiece of Horror	Shaman	opponent	win	10
25	True	1290	67017678	Warlock	EX1_169	0.0	ranked	Innervate	Shaman	opponent	win	10
26	True	1290	67017678	Warlock	EX1_154	2.0	ranked	Wrath	Shaman	opponent	win	10
27	True	1290	67017678	Warlock	KAR_076	7.0	ranked	Firelands Portal	Shaman	me	win	10
28	True	1290	67017678	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	win	10
29	True	1290	67017678	Warlock	CS2_013	2.0	ranked	Wild Growth	Shaman	opponent	win	11
30	True	1290	67017678	Warlock	CS2_013t	0.0	ranked	Excess Mana	Shaman	opponent	win	11
31	True	1290	67017678	Warlock	CFM_715	4.0	ranked	Jade Spirit	Shaman	opponent	win	11
32	True	1290	67017678	Warlock	LOE_050	3.0	ranked	Mounted Raptor	Shaman	opponent	win	11
33	True	1290	67017678	Warlock	CFM_614	1.0	ranked	Mark of the Lotus	Shaman	opponent	win	11
34	True	1290	67017678	Warlock	LOE_011	6.0	ranked	Reno Jackson	Shaman	me	win	11
35	True	1290	67017678	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	win	11
36	True	1290	67017678	Warlock	EX1_567	5.0	ranked	Doomhammer	Shaman	opponent	win	12
37	True	1290	67017678	Warlock	EX1_399	5.0	ranked	Gurubashi Berserker	Shaman	opponent	win	12
38	True	1290	67017678	Warlock	CFM_621t15	10.0	ranked	Kazakus Potion	Shaman	me	win	12
39	True	1290	67017678	Warlock	LOE_086	5.0	ranked	Summoning Stone	Shaman	opponent	win	13
40	True	1290	67017678	Warlock	CFM_713	3.0	ranked	Jade Blossom	Shaman	opponent	win	13
0	False	1459	67014545	Warlock	CS2_027	1.0	ranked	Mirror Image	Shaman	me	loss	2
1	False	1459	67014545	Warlock	EX1_066	2.0	ranked	Acidic Swamp Ooze	Shaman	opponent	loss	2
2	False	1459	67014545	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	loss	3
3	False	1459	67014545	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	opponent	loss	3
4	False	1459	67014545	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	loss	4
5	False	1459	67014545	Warlock	GAME_005		ranked	The Coin	Shaman	opponent	loss	4
6	False	1459	67014545	Warlock	OG_321	5.0	ranked	Crazed Worshipper	Shaman	opponent	loss	4
7	False	1459	67014545	Warlock	CFM_621	4.0	ranked	Kazakus	Shaman	me	loss	5
8	False	1459	67014545	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	opponent	loss	5
9	False	1459	67014545	Warlock	CFM_066	1.0	ranked	Kabal Lackey	Shaman	me	loss	6
10	False	1459	67014545	Warlock	EX1_289	3.0	ranked	Ice Barrier	Shaman	me	loss	6
11	False	1459	67014545	Warlock	KAR_037	5.0	ranked	Avian Watcher	Shaman	me	loss	6
12	False	1459	67014545	Warlock	OG_283	4.0	ranked	C'Thun's Chosen	Shaman	opponent	loss	6
13	False	1459	67014545	Warlock	EX1_316	1.0	ranked	Power Overwhelming	Shaman	opponent	loss	6
14	False	1459	67014545	Warlock	CS2_034	2.0	ranked	Fireblast	Shaman	me	loss	7
15	False	1459	67014545	Warlock	EX1_277	1.0	ranked	Arcane Missiles	Shaman	me	loss	7
16	False	1459	67014545	Warlock	BRM_028	6.0	ranked	Emperor Thaurissan	Shaman	opponent	loss	7
17	False	1459	67014545	Warlock	NEW1_012	1.0	ranked	Mana Wyrm	Shaman	me	loss	8
18	False	1459	67014545	Warlock	OG_207	6.0	ranked	Faceless Summoner	Shaman	me	loss	8
19	False	1459	67014545	Warlock	CS2_062	4.0	ranked	Hellfire	Shaman	opponent	loss	8
20	False	1459	67014545	Warlock	EX1_093	4.0	ranked	Defender of Argus	Shaman	opponent	loss	8
21	False	1459	67014545	Warlock	EX1_559	7.0	ranked	Archmage Antonidas	Shaman	me	loss	9
22	False	1459	67014545	Warlock	CS2_024	2.0	ranked	Frostbolt	Shaman	me	loss	9
23	False	1459	67014545	Warlock	EX1_309	6.0	ranked	Siphon Soul	Shaman	opponent	loss	9
24	False	1459	67014545	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	opponent	loss	9
